id,name,slug,headline,publisher_name,publisher_display_name,publisher_slug,course_type_id,category_name,category_slug,root_category_name,root_category_slug,level,environment,environment_name,avg_duration,points,language,locale,rating,enrolled,certified,liked,loved,disliked,active,enrollable,trending,visibility,responsive,contains_audio,contains_video,supported_in_mobile_app,softonic_ads_on,dfp_on,list_ranking,custom_list_ranking,published,cefr_score_description,courseImgUrl,outcomes,tags,categories_slugs,translations
2083,Productivity and Waste Management - Lean and Environmental Perspectives,productivity-and-waste-management-lean-and-environmental-perspectives,In this free online course learn about waste and productivity from environmental and lean perspectives.,SM Waqas Imam,SM Waqas Imam,s-m-waqas-imam,1,Engineering & Construction,engineering,Engineering & Construction,engineering,1,workplace_job_role_training,Workplace - Job Role Training,1.5-3,50,en,en,3,9861,1650,32,61,4,1,1,0,1,0,0,0,0,0,0,2001,1000000,True,Supplementary Courses,https://cdn01.alison-static.net/courses/2083/alison_courseware_intro_2083.jpg,"<p>By the end of this course, you will be able to:</p><ul><li>Discuss the different types of environmental waste</li><li>List the different types of lean waste</li><li>Explain Muri, Mura and Muda</li><li>List important Lean concepts of waste management</li><li>Summarize the environmental and lean perspective on waste</li><li>Explain the environmental waste types such as liquid, solid, hazardous, bio-medical and agricultural waste etc</li><li>Recall the 5S housekeeping tool, Gemba and standardized work to manage lean wastes</li><li>Describe the usefulness of the Gemba walk and A3 process to identify and remove lean waste</li><li>Discuss the easiest way for hazardous waste management for companies</li><li> Explain waste management tools such as landfills management, the 3R concept</li></ul>",management|lean|productivity|environmental_management|waste_management|sdg_12_responsible_consumption_and_production,"[""engineering""]","[""en"", ""es""]"
2606,Problem Solving and Critical Thinking Skills,problem-solving-and-critical-thinking-skills,Learn Problem Solving and Critical Thinking Skills with this free online course.,Workforce Academy Partnership,Workforce Academy Partnership,workforce-academy-partnership,1,Personal Development,personal-development,Personal Development,personal-development,1,workplace_formal,Workplace - Formal,3-4,50,en,en,3,36316,5941,252,218,29,1,1,0,1,1,0,1,1,0,0,2002,1000000,True,Supplementary Courses,https://cdn01.alison-static.net/courses/2606/alison_courseware_intro_2606.jpg,"<p>By the end of this course, you will be able to:</p><ul><li>Analyze possible solutions to your problem</li><li>Identify the best possible solution</li><li>Explain critical thinking techniques</li><li>Arrange your work area to improve productivity</li><li>Evaluate all given information to begin the critical thinking process</li><li>Discuss methods of managing your time more efficiently</li></ul>",personal_development|time_management|critical_thinking|problem_solving|transition_year_moral_social_personal_development|self_improvement,"[""personal_development""]","[""en"", ""es""]"
3015,Recruitment Consultant,recruitment-consultant,Learn the techniques needed to be an effective recruiter with this free online recruitment consultant course.,NuYew,NuYew,nuyew,1,Business,business,Business,business,1,workplace_formal,Workplace - Formal,6-10,50,en,en,3,18327,2299,68,125,4,1,1,0,1,1,0,0,1,0,0,2003,1000000,True,Supplementary Courses,https://cdn01.alison-static.net/courses/3015/alison_courseware_intro_3015.jpg,"<p>By the end of this course, you will be able to:</p><ul><li>Discuss the development of consultative relationships with clients in the recruitment industry</li><li>Explain the use of job descriptions and person specifications</li><li>Outline posting and screening techniques and ways to overcome screening issues</li><li>Indicate the Recruitment Consultant’s role in campaign management</li><li>Select interviewing methods, questioning techniques, rapport building and candidate feedback</li><li>Identify employment rights and responsibilities of the employee and employer</li><li>Define the key duties of a recruitment consultant</li><li>State the opportunities for advancement within the recruitment industry</li></ul>",human_resources|employment_law|human_resource_management|recruitment,"[""business""]","[""en"", ""es""]"
1757,Introduction To Information Technology For Managers,introduction-to-information-technology-for-managers-revised,"Learn how information technology can help companies and managers succeed, with this free online course.",Global Text Project,Global Text Project,global-text-project,1,Business,business,Business,business,1,workplace_job_role_training,Workplace - Job Role Training,1.5-3,50,en,en,4,18359,2558,34,137,5,1,1,0,1,1,0,0,0,0,0,2004,477,True,Supplementary Courses,https://cdn01.alison-static.net/courses/1757/alison_courseware_intro_1757.jpg,"<p>Having completed this course, the learner will be able to:</p>
<ul>
<li>Discuss the importance of the manager&rsquo;s role in implementing Information Technology</li>
<li>Outline the changes that Information Technology makes in the workplace</li>
<li>List the major trends of Information Technology and the implications of these trends</li>
<li>Define the characteristics of information in a business organization</li>
<li>List the uses of information and knowledge in an organization</li>
<li>Discuss the stages of decision making in business</li>
</ul>",information_systems|databases,"[""business"", ""management"", ""it""]","[""en""]"
2741,Excel Visualizations Charts and Graphs,excel-visualizations-charts-and-graphs,Learn how and when to use Charts and Visualizations in Excel Free Online Course,The Excel Club,The Excel Club,the-excel-club,1,Personal Development,personal-development,Personal Development,personal-development,1,workplace_job_role_training,Workplace - Job Role Training,3-4,50,en,en,3,9973,1334,30,37,4,1,1,0,1,1,0,1,0,0,0,2005,1000000,True,Supplementary Courses,https://cdn01.alison-static.net/courses/2741/alison_courseware_intro_2741.jpg,"<p>Distinguish between different chart types in Excel</p>
<ul>
<li>Explain the use of the different chart types in Excel</li>
<li>Identify and format chart elements</li>
<li>Summarize data with common charts</li>
<li>Summarize data with less common charts</li>
<li>Recognize the differences between good and bad chart design</li>
</ul>",microsoft|transition_year_top_ups_tasters,"[""it"", ""personal_development""]","[""en""]"
5475,"Lose Weight by Managing Proteins, Carbs & Fats",lose-weight-by-managing-proteins-carbs-and-fats,Learn how to lose weight with the effective and healthy diet options provided in this free online nutrition course.,Element Recipe,Element Recipe,elementia-recipia,1,Personal Development,personal-development,Personal Development,personal-development,2,personal_development_personal_improvement,Personal Development - Personal Improvement,1.5-3,50,en,en,3,4052,763,26,47,2,1,1,0,1,1,0,0,1,0,0,2006,1000000,True,Supplementary Courses,https://cdn01.alison-static.net/courses/5475/alison_courseware_intro_5475.jpg,"<p>By the end of this course, you will be able to:</p><ul><li>Analyse the importance of protein as a macronutrient</li><li>Explain the importance of adding various carb-containing food items to your diet</li><li>Discuss various protein-containing food items that can promote your wellbeing</li><li>Categorise fat-consuming behaviours according to the fat types</li><li>Describe the ‘starvation mode’ and understand its significance</li><li>Classify the four ways in which our bodies burn calories</li><li>Evaluate the relationship between starvation, obesity and calorie storage</li><li>Outline tips used to avoid causing metabolic slowdown</li></ul>",health_and_fitness|nutrition|health|weight_loss|diet,"[""health"", ""personal_development""]","[""en""]"
4670,Team Productivity and Manager Wellbeing,how-to-stay-productive-at-work,Learn practical strategies that will help you and your staff stay productive at work with this free online course.,Alpha Academy,Alpha Academy,alpha-academy,1,Management,management,Management,management,1,personal_development_personal_improvement,Personal Development - Personal Improvement,1.5-3,50,en,en,3,7648,3358,48,37,7,1,1,0,1,1,0,1,1,0,0,2007,1000000,True,Supplementary Courses,https://cdn01.alison-static.net/courses/4670/alison_courseware_intro_4670.jpg,"<p>By the end of this course, you will be able to:</p><ul><li>List tips to boost general working morale</li><li>State the factors that improve the work environment</li><li>Outline the procedures involved in organising daily work</li><li>Explain the functions of some offline tools and team deck software</li><li>Discuss the principles and benefits of effective listening</li><li>Distinguish between verbal and non-verbal communication skills</li></ul>",time_management|business_management|productivity|conflict_management,"[""management""]","[""en""]"
2605,Human Resources - Behavior and Diversity in the Workplace,human-resources-behavior-and-diversity-in-the-workplace,"Learn about Human Resources, Employee and Employer Behavior and Diversity in the Workplace with this free online course.",Workforce Academy Partnership,Workforce Academy Partnership,workforce-academy-partnership,1,Business,business,Business,business,1,workplace_job_role_training,Workplace - Job Role Training,3-4,50,en,en,3,10398,1878,52,60,13,1,1,0,1,1,0,1,1,0,0,2008,1000000,True,Supplementary Courses,https://cdn01.alison-static.net/courses/2605/alison_courseware_intro_2605.jpg,"<p>By the end of this course, you will be able to:</p><ul><li>Evaluate potential new hires and interview them for the job</li><li>Describe how to properly provide employee feedback</li><li>Recognize workplace harassment and bullying</li><li>Identify harmful stereotypes and how they affect workplace diversity</li><li>Discuss verbal and non-verbal communication</li><li>Explain how to create a better environment in the workplace</li></ul>",human_resources|diversity|human_resource_management|employee_engagement|organizational_behavior,"[""business"", ""management""]","[""en"", ""es""]"
6138,Diploma in Spanish - A2 Level,diploma-in-spanish-a2-level,"Explore new vocabulary and grammar associated with travel, health and goals in the second diploma course in Spanish.",Advance Learning - Learn Spanish,Advance Learning - Learn Spanish,advance-learning-learn-spanish,2,Teaching & Academics,education,Teaching & Academics,education,1,personal_development_personal_improvement,Personal Development - Personal Improvement,15-20,250,en-US,en,3,7225,264,25,27,1,1,1,0,1,1,1,1,0,0,0,2009,1000000,True,Supplementary Courses,https://cdn01.alison-static.net/courses/6138/alison_courseware_intro_6138.jpg,"<p>By the end of this course, you will be able to:</p><ul><li>Identify the vocabulary for animal habitats, familiar places, medical conditions,  dreams and goals and more in Spanish</li><li>Distinguish between regular and irregular adjectives and the comparative and superlative of irregular adjectives</li><li>Explain when to use a variety of prepositions of time, place, and movement to connect words in sentences</li><li>Describe when to use the present perfect to connect the past or announce new information</li><li>Identify 'adverbs of time' to indicate when events occur and recall where to place them in a sentence</li><li>Contrast the affirmative, negative, and interrogative forms of the modal verbs 'poder' and 'deber'</li><li>Explain 'ir a', their simple future and affirmative, negative and interrogative forms of the present and future tense</li><li>Compare the difference when using 'mucho', 'cuánto', ‘todo’, 'algún', 'ningún' and their derivatives</li><li>Define how to use the verb 'gustar' and other similar verbs</li><li>Distinguish the present subjunctive conjugations for all of the Spanish pronouns</li><li>Identify the verb periphrases with verbs in the infinitive or gerund and verbal periphrases requiring linking words</li><li>Illustrate indicative and subjunctive phrases for future events using 'cuándo', ‘antes’, 'después' or 'hasta'</li></ul>",spanish_language|spanish_grammar|spanish_vocabulary|spanish_pronunciation|spanish_conversation|spanish_speaking|elementary_spanish,"[""language"", ""education""]","[""en""]"
5554,Essentials of IT Service Management and Infrastructure Library Level 4,itil-4-fundamentals-essentials-of-it-service-management,Learn how to use the Information Technology Infrastructure Library Version 4 framework in this free online IT course.,Exoexcellence Consultants,Exoexcellence Consultants,exoexcellence-consultants,1,Information Technology (IT),it,Information Technology (IT),it,2,workplace_job_role_training,Workplace - Job Role Training,1.5-3,50,en,en,3,120573,18777,838,1436,77,1,1,0,1,1,0,0,0,0,0,2010,1000000,True,Supplementary Courses,https://cdn01.alison-static.net/courses/5554/alison_courseware_intro_5554.jpg,"<p>By the end of this course, you will be able to:</p><ul><li>Recognize different stakeholders in service management</li><li>Define the term IT Service Framework and Infrastructure Library Level 4 version</li><li>Define ‘service management’ and ‘value co-creation’ in organizations</li><li>Discuss each of the four dimensions of the IT Service Level 4 framework</li><li>List the six factors that can affect the four dimensions of the IT framework</li><li>Describe the Information Technology Service Value Chain and its six components</li><li>Identify the opportunities for acquiring Information Technology Infrastructure certifications</li><li>Outline the levels of Information Technology Infrastructure Library certification</li><li>Recognize the importance of acquiring IT Service certification</li><li>Explain the ways by which products, services, utility, warranty and service relationships work</li><li>Indicate the different certification streams encountered after IT Service Foundation Certification</li><li>State the IT Service Value System and discuss its five elements</li></ul>",devops|it_management|itil|technology,"[""it""]","[""en"", ""es""]"
7590,Business Partnerships and Alliances,business-partnerships-and-alliances,"Discover actionable insights on how to build, optimise, and sustain strategic partnerships in this free online course.",Proactive Ideas,Proactive Ideas,Proactive-Ideas,1,Business,business,Business,business,3,workplace_formal,Workplace - Formal,1.5-3,50,en-GB,en,3,368,91,9,11,1,1,1,0,1,1,0,0,1,0,0,2011,1000000,True,Supplementary Courses,https://cdn01.alison-static.net/courses/7590/alison_courseware_intro_7590.jpg,"<p>By the end of this course, you will be able to:</p><ul><li>Define strategic partnerships</li><li>Outline the motivations and benefits of forming strategic alliances</li><li>Recall the foundational steps to forming and developing strategic partnerships</li><li>Explain the role of effective leadership in managing and sustaining strategic partnerships</li><li>Apply conflict resolution techniques to address and manage disputes within strategic partnerships</li><li>Analyse the impact of emerging trends such as AI integration on the evolution and success of strategic alliances</li></ul>",negotiation|business_development|strategic_planning,"[""business"", ""management""]","[""en""]"
2586,Diploma in QuickBooks Desktop Canada,quickbooks-desktop-canada-online-course,"The free online course on how QuickBooks works, its customization, as well as receiving payments and managing deposits.",SimonSezIT,SimonSezIT,simonsezit,2,Business,business,Business,business,3,workplace_job_role_training,Workplace - Job Role Training,10-15,250,en,en,4,12236,890,19,59,4,1,1,0,1,1,0,1,0,0,0,2012,1000000,True,Supplementary Courses,https://cdn01.alison-static.net/courses/2586/alison_courseware_intro_2586.jpg,"<p>By the end of this course, you will be able to:</p><ul><li>Describe how QuickBooks works</li><li>Identify how to create a company file</li><li>Recall how to set up your chart of accounts</li><li>Outline how to set up preferences in QuickBooks to suit your company</li><li>Identify how to create invoices, estimates, receive payments and deposits</li><li>Discuss the steps in processing payroll and payroll taxes</li></ul>",bookkeeping|financial_accounting|quickbooks|small_business,"[""it"", ""business""]","[""en""]"
6342,Sports Science Essentials: Performance and Recovery,sports-science-essentials-performance-and-recovery,Discover the relevant skills required and information to become a sports scientist in this free online training course.,Alpha Academy,Alpha Academy,alpha-academy,1,Teaching & Academics,education,Teaching & Academics,education,3,personal_development_personal_improvement,Personal Development - Personal Improvement,1.5-3,50,en-GB,en,3,6883,1272,85,115,5,1,1,0,1,1,0,1,0,0,0,2013,1000000,True,Supplementary Courses,https://cdn01.alison-static.net/courses/6342/alison_courseware_intro_6342.jpg,"<p>By the end of this course, you will be able to:</p><ul><li>Discuss sports science, its importance, career prospects and skills required</li><li>Recall sports physiology, the pulmonary and respiratory adaptations to sports</li><li>Describe sports psychology and popular therapy techniques</li><li>Explain sports biomechanics and list numerous biomechanical testing methods</li><li>Indicate how to come up with a diet for sports requiring endurance, power and speed</li><li>State the common sports medicines used by athletes</li><li>Identify the main chemical elements in the body and the biochemical effects of exercise</li><li>Outline the science of speed, strength, endurance and mobility training</li><li>List the recovery process after exercise</li></ul>",health_and_fitness|nutrition|fitness|health|physiology|diet|sports_psychology|sports_therapies,"[""education""]","[""en""]"
1858,Human Nutrition - Introduction to Macronutrients,human-nutrition-introduction-to-macronutrients-revised,Learn the importance and function of macronutrients for nourishment with this introduction to macronutrients course.,Brian Lindshield,Brian Lindshield,brian-lindshield,1,Health,health,Health,health,1,academic_third_level,Academic - Third Level,1.5-3,50,en,en,3,12499,1779,28,27,2,1,1,0,1,1,0,0,0,0,0,2014,1000000,True,Supplementary Courses,https://cdn01.alison-static.net/courses/1858/alison_courseware_intro_1858.jpg,"<p>Having completed this course you will be able to:</p>
<ul>
<li>Discuss the various types of carbohydrates</li>
<li>Discuss alternative sweeteners</li>
<li>Discuss the various types of amino acids</li>
<li>Describe the process of protein synthesis</li>
<li>Outline the four levels of protein structure</li>
<li>Discuss types of proteins</li>
<li>Discuss fatty acids and their differences</li>
<li>Identify food sources of fatty acids</li>
<li>Discuss the role of eicosanoids</li>
</ul>",nutrition|transition_year|transition_year_top_ups_tasters|transition_year_moral_social_personal_development,"[""health""]","[""en""]"
4100,Fundamentals of Managing and using Data for Business Intelligence,fundamentals-of-managing-and-using-data-for-business-intelligence,"Learn about business intelligence, data mining, data management, and data warehousing with this free online BI course.",Manish Gupta,Manish Gupta,manish-gupta,1,Business,business,Business,business,2,academic_third_level,Academic - Third Level,4-5,50,en,en,3,5945,626,31,29,,1,1,0,1,1,0,1,0,0,0,2015,1000000,True,Supplementary Courses,https://cdn01.alison-static.net/courses/4100/alison_courseware_intro_4100.jpg,"<p>At the end of this course, you will be able to:</p>
<ul>
<li>Discuss how business intelligence can be applied in starting a business</li>
<li>Identify the three types of system business intelligence applications used for analyzing data</li>
<li>Explain the reasons why managers need IT support</li>
<li>Describe management and decision-making</li>
<li>Explain BI development and the types of dashboards used in business intelligence (BI)</li>
<li>Describe data management and data warehousing</li>
<li>Identify the common mistakes made when designing a dashboard</li>
<li>Describe the characteristics of a data warehouse</li>
<li>Discuss the subsets of the data warehouse</li>
<li>Explain the data warehouse development approaches</li>
<li>Discuss data mining and its stepping stones</li>
<li>Identify the stages involved in data mining</li>
</ul>",management|data_analysis|business_analysis|data_visualization|analytics|data_mining|data_management,"[""it"", ""business""]","[""en""]"
4144,Become a Painter and Decorator,become-a-painter-and-decorator,"Start a decorating business and learn how to paint, wallpaper and tile like a professional with this free online course.",CourseFlix,CourseFlix,courseflix,1,Business,business,Business,business,1,workplace_job_role_training,Workplace - Job Role Training,5-6,50,en,en,4,24715,2880,81,200,5,1,1,0,1,1,0,1,0,0,0,2016,1000000,True,Supplementary Courses,https://cdn01.alison-static.net/courses/4144/alison_courseware_intro_4144.jpg,"<p>Upon successful completion of this course, you should be able to:</p>
<ul>
<li>Summarize what painters and decorators do</li>
<li>List the qualifications and skills required to be one</li>
<li>Evaluate the types of risks you might face while painting and decorating </li>
<li>Recall safety information about working at heights and using personal protective equipment (PPE)</li>
<li>Explain how to prepare surfaces for painting</li>
<li>Compare different paints on the market</li>
<li>Discuss how to apply paint for effects</li>
<li>Describe how to cut and apply wallpaper</li>
<li>Outline how to lay tiles and grout tiles</li>
<li>Analyze what it takes to run your own painting and decorating business</li>
</ul>",interior_design|construction_apprenticeships|home_improvement|diy,"[""personal_development"", ""business""]","[""en"", ""es""]"
6364,Diploma in Spanish - B1 Level,diploma-in-spanish-b1-level,Learn grammar and new vocabulary linked with everyday life affairs in the third diploma course in Spanish.,Advance Learning - Learn Spanish,Advance Learning - Learn Spanish,advance-learning-learn-spanish,2,Teaching & Academics,education,Teaching & Academics,education,2,personal_development_personal_improvement,Personal Development - Personal Improvement,15-20,250,en-US,en,3,11278,212,20,23,6,1,1,0,1,1,1,1,1,0,0,2017,1000000,True,Supplementary Courses,https://cdn01.alison-static.net/courses/6364/alison_courseware_intro_6364.jpg,"<p>By the end of this course, you will be able to:</p><ul><li>Identify the vocabulary for living abroad, education, jobs, judicial system, service providers and more in Spanish:</li><li>Explain degrees of certainty, adverb intensifiers, and how to use 'soler' in different ways;</li><li>Recall how to turn adjectives into adverbs and master the use of comparatives and superlatives;</li><li>Discuss the simple past and past continuous tenses and when to use 'cuál,' 'qué,' and 'quién';</li><li>Review how to use the present perfect tense and learn about perfect modals;</li><li>Distinguish the difference between pretérito perfecto simple and pretérito perfecto compuesto;</li><li>Apply phrasal verbs, pronouns, ‘pretérito perfecto compuesto’ and pretérito perfecto compuesto continuo in sentences;</li><li>Classify modals of obligation, deduction, and conclusion, as well as the ‘apéndices confirmativos;</li><li>Illustrate how to form sentences using 'ir a' when making future plans and using 'ser capaz de' and 'no ser capaz d;</li><li>Evaluate the use of by-phrases and conjunctions in different sentences and recognize a </li></ul>",spanish_language|spanish_grammar|spanish_vocabulary|spanish_conversation|spanish_speaking|intermediate_spanish,"[""language"", ""education""]","[""en""]"
3078,Diploma in Engineering Drawing and Computer Graphics,diploma-in-engineering-drawing-and-computer-graphics,"Explore engineering drawing, graphic design and computer graphics with this free online technical drawing course.",NPTEL,NPTEL,nptel,2,Information Technology (IT),it,Information Technology (IT),it,3,academic_third_level,Academic - Third Level,10-15,250,en-US,en,3,11063,528,13,30,2,1,1,0,1,1,0,1,0,0,0,2018,1000000,True,Supplementary Courses,https://cdn01.alison-static.net/courses/3078/alison_courseware_intro_3078.jpg,"<p>By the end of this course, you will be able to:</p><ul><li>List the drawing instruments and accessories needed for technical drawing</li><li>Describe technical drawing</li><li>Evaluate dimensions using angles and their features</li><li>Discuss geometric constructions</li><li>Recognize common tangent constructions</li><li>Define ‘polygon constructions’</li><li>Explain conic sections</li><li>Compare different methods of conic section constructions</li><li>Identify specialized curves</li><li>Select the correct method to use for multiple types of constructions</li></ul>",technical_drawing|design_tools,"[""it"", ""engineering""]","[""en""]"
1741,Personal / Business Networking Skills For Maximum Success!,personal-business-networking-skills-for-maximum-success,Learn the key strategies for people of all levels to network successfully this free online networking skills course.,Advanced Ideas,Advanced Ideas,advanced-ideas,1,Personal Development,personal-development,Personal Development,personal-development,1,personal_development_personal_improvement,Personal Development - Personal Improvement,1.5-3,50,en,en,3,12997,2756,17,29,1,1,1,0,1,1,0,1,0,0,0,2019,303,True,Supplementary Courses,https://cdn01.alison-static.net/courses/1741/alison_courseware_intro_1741.jpg,"<p>Having completed this course you will be able to:</p>
<ul>
<li>Explain the importance of networking in the modern world</li>
<li>Describe modern methods that should be employed to network successfully</li>
<li>List the steps to improve your likeability, and how to establish trust and rapport</li>
<li>Describe how to get solid contacts for personal and business related endeavors</li>
<li>Discuss methods to overcome any fear and anxiety that you might feel towards networking</li>
</ul>",communication_skills,"[""personal_development""]","[""en""]"
6343,Mechanical Engineering Principles and Design Concepts,mechanical-engineering-principles-and-design-concepts,Learn about the building blocks and fundamental concepts of mechanical engineering design in this free online course.,Training Express,Training Express,training-express,1,Engineering & Construction,engineering,Engineering & Construction,engineering,2,workplace_formal,Workplace - Formal,3-4,50,en-GB,en,3,13855,1019,68,127,7,1,1,0,1,1,0,0,1,0,0,2020,1000000,True,Supplementary Courses,https://cdn01.alison-static.net/courses/6343/alison_courseware_intro_6343.jpg,"<p>By the end of this course, you will be able to:</p><ul><li>Explain the concept, achievements, and benefits of mechanical engineering</li><li>State the ideal expectations from the mechanical engineering job industry</li><li>Discuss the conditions needed for a state of equilibrium to occur</li><li>Explain the conditions in which a force should be declared conservative</li><li>Discuss the concepts and advantages of machine dynamics</li><li>Outline effective measures to combat vibrations in machines</li><li>List the various centrifugal pumps and state their uses and characteristics</li><li>Distinguish between hot working and cold working and state their different procedures</li><li>Identify different casting methods and state their characteristics and application</li><li>Recall the most commonly utilised gas combinations for producing a high flame for welding metals</li><li>Discuss the causes of various defects in casting</li><li>Recognise various types of engineering drawings with the tools used</li></ul>",engineering|construction|mechanical_engineering|thermodynamics,"[""engineering""]","[""en"", ""es""]"
3374,The Accounting Cycle and Financial Statements,the-accounting-cycle-and-financial-statements,"Master the core basics of accounting standards and cycles, financial statements and cash flows with this free course.",Professional Academy,Professional Academy,saylor-academy,1,Business,business,Business,business,2,academic_third_level,Academic - Third Level,1.5-3,50,en,en,3,5737,822,32,39,1,1,1,0,1,1,0,1,0,0,0,2021,1000000,True,Supplementary Courses,https://cdn01.alison-static.net/courses/3374/alison_courseware_intro_3374.jpg,"<p>By the end of this course, you will be able to:</p><ul><li>Discuss the conventions and standards of financial accounting</li><li>Distinguish between GAAP and International Financial Reporting Standards (IFRS) cash flow classification</li><li>Explain the full disclosure principle</li><li>Recall the principles of accounting transactions</li><li>Discuss the accounting process</li><li>Summarize the accounting cycle</li><li>Recall how to assess balance sheets and income statements</li><li>Evaluate cash flow statements</li><li>Analyze financial statement ratios and calculations</li><li>Identify the direct and indirect methods of stating cash flows</li></ul>",accounting|financial_accounting|basic_accounting|cash_flow,"[""business""]","[""en""]"
7814,"Mastering FTIR: Operation, Calibration, Troubleshooting, and Maintenance",mastering-ftir-operation-calibration-troubleshooting-and-maintenance,"Become an FTIR Spectrometer Expert: Learn Operation, Calibration, and Troubleshooting Online for Free",Anthony Okolie,Anthony Okolie,anthony-nwachukwu-okolie,1,Health,health,Health,health,2,workplace_formal,Workplace - Formal,5-6,50,en-GB,en,5,105,12,,5,,1,1,0,1,1,0,0,1,0,0,2022,1000000,True,Supplementary Courses,https://cdn01.alison-static.net/courses/7814/alison_courseware_intro_7814.jpg,"<p>By the end of this course, you will be able to:</p><ul><li>Define the principles of Fourier-Transform Infrared (FTIR) spectroscopy and its role in analytical science</li><li>Describe the main components of an FTIR spectrometer and their functions</li><li>Identify different sampling accessories and select the most appropriate technique for solids, liquids and gases</li><li>Explain the steps involved in setting up, operating and shutting down an FTIR spectrometer</li><li>Apply correct calibration procedures using recognised reference standards</li><li>Assess instrument performance by evaluating wavenumber accuracy, resolution and signal-to-noise ratio</li><li>Illustrate preventive maintenance routines for ATR crystals, optics and desiccants</li><li>Combine troubleshooting and maintenance techniques for reliable instrument performance</li><li>Evaluate spectra for accuracy and categorise errors related to sampling or instrument performance</li><li>Compare FTIR with other spectroscopic methods and contrast their advantages</li><li>Generate reliable analytical results using validated FTIR methods</li><li>Plan a maintenance and calibration schedule to ensure long-term instrument reliability</li></ul>",science|quality_assurance|compliance|laboratory|instrumentation,"[""health"", ""engineering""]","[""en""]"
7677,Microsoft Excel Training for Beginners,microsoft-excel-training-for-beginners,Master essential Microsoft Excel skills for everyday tasks and professional growth in this free online course.,Advance Learning - IT,Advance Learning - IT,advance-learning-it,1,Information Technology (IT),it,Information Technology (IT),it,1,personal_development_personal_improvement,Personal Development - Personal Improvement,4-5,50,en-GB,en,3,6278,580,39,46,5,1,1,0,1,1,0,0,1,0,0,2023,1000000,True,Supplementary Courses,https://cdn01.alison-static.net/courses/7677/alison_courseware_intro_7677.jpg,"<p>By the end of this course, you will be able to:</p><ul><li>Define the main components of the Microsoft Excel interface for effective navigation.</li><li>Identify key features of the ribbon and its role in accessing Excel tools.</li><li>Explain the structure of the worksheet, including rows, columns, and cells.</li><li>Create custom autofill lists to streamline repetitive data entry tasks.</li><li>Explain number formatting options, including currency, percentages, and dates, to present data clearly.</li><li>Identify and use conditional formatting to highlight critical data trends and exceptions in a worksheet.</li><li>Apply various font styles, borders, and fill colours to enhance cell appearance and readability.</li><li>Create cross-sheet references to link data across multiple worksheets for consolidated reporting.</li><li>Apply common functions like SUM, AVERAGE, MIN, and MAX to analyse datasets efficiently.</li><li>Identify and troubleshoot common formula errors to maintain accurate and functional worksheets.</li><li>Recall how to Insert and customise basic charts to visually represent data.</li><li>Explain how to save and reuse chart designs as templates for consistency.</li></ul>",data_analysis|microsoft|excel|data_entry|analytics|excel_for_beginners,"[""it""]","[""en""]"
7190,Essentials of Esports Event Management,essentials-of-esports-event-management,"This free online course will teach you how to plan, organise, market, and broadcast successful esports events.",Gamers' Vault,Gamers' Vault,gamers-vault,1,Teaching & Academics,education,Teaching & Academics,education,2,workplace_formal,Workplace - Formal,1.5-3,50,en-GB,en,3,594,157,7,15,1,1,1,0,1,1,0,1,0,0,0,2024,1000000,True,Supplementary Courses,https://cdn01.alison-static.net/courses/7190/alison_courseware_intro_7190.jpg,"<p>By the end of this course, you will be able to:</p>
<ul>
<li>Recognise the key roles and responsibilities involved in esports event management</li>
<li>Outline the steps involved in planning and executing a successful esports event</li>
<li>Discuss the importance of digital marketing channels in promoting esports events</li>
<li>Identify potential sponsors and partnership opportunities in esports event management</li>
<li>Evaluate budgeting strategies and financial planning for esports events</li>
<li>Describe the technical requirements necessary for esports event production and live streaming</li>
<li>Analyse different ticketing strategies and revenue generation models for esports events</li>
<li>State the role of sustainability and social responsibility in esports event management</li>
<li>Explain how to develop effective sponsorship proposals and manage sponsor relationships</li>
</ul>",management|event_planning|gaming|esports,"[""education"", ""management""]","[""en""]"
7723,Maternal Newborn Nursing: Pregnancy and Physiologic Changes,maternal-newborn-nursing-pregnancy-and-physiologic-changes,"In this free online course, discover how pregnancy transforms the body and mind while learning to support maternal care.",Openstax CNX,Openstax CNX,openstax-cnx,1,Health,health,Health,health,2,workplace_job_role_training,Workplace - Job Role Training,1.5-3,50,en-US,en,2,350,71,15,6,1,1,1,0,1,1,1,1,1,0,0,2025,1000000,True,Supplementary Courses,https://cdn01.alison-static.net/courses/7723/alison_courseware_intro_7723.jpg,"<p>By the end of this course, you will be able to:</p><ul><li>Explain the physiological changes occurring in the body systems during pregnancy.</li><li>Describe the functions and roles of major placental hormones in fetal development.</li><li>Distinguish the presumptive, probable, and positive signs of pregnancy.</li><li>Discuss the psychosocial adaptations of the pregnant individual, partner, and family.</li><li>Identify the common pregnancy discomforts and appropriate self-care measures for relief.</li><li>Outline the factors that influence prenatal care, including choices of healthcare providers and birthing places.</li></ul>",nursing|pregnancy|womens_health|maternal_and_newborn_health,"[""health""]","[""en""]"
